,r1,r2,transCap,transCost,transCapa
1165,MIS_LMI,CN_PQ,1,0.01,
1166,MIS_LMI,CN_SK,1,0.01,
1167,MIS_LMI,MIS_IL,1,0.01,
1168,MIS_LMI,MIS_IA,1,0.01,
1169,MIS_LMI,MIS_MIDA,1,0.01,
1170,MIS_LMI,MIS_MAPP,1,0.01,
1171,MIS_LMI,NY_Z_D,1,0.01,
1172,MIS_LMI,PJM_PENE,1,0.01,
1173,MIS_LMI,WECC_MT,1,0.01,
1174,MIS_LMI,WECC_WY,1,0.01,
1175,MIS_LMI,SPP_SE,1,0.01,
1176,MIS_LMI,ERC_FRNT,1,0.01,
1177,MIS_LMI,ERC_GWAY,1,0.01,
1178,MIS_LMI,SPP_KIAM,1,0.01,
1179,MIS_MNWI,MIS_MO,1,0.01,
1180,MIS_MNWI,MIS_WUMS,2400,0.01,
1181,MIS_MNWI,NY_Z_F,1,0.01,
1182,MIS_MNWI,NY_Z_GI,1,0.01,
1183,MIS_MNWI,NY_Z_J,1,0.01,
1184,MIS_MNWI,NY_Z_K,1,0.01,
1185,MIS_MNWI,NY_Z_AB,1,0.01,
1186,MIS_MNWI,PJM_West,1,0.01,
1187,MIS_MNWI,PJM_AP,1,0.01,
1188,MIS_MNWI,PJM_ATSI,1,0.01,
1189,MIS_MNWI,PJM_COMD,1,0.01,
1190,MIS_MNWI,PJM_Dom,1,0.01,
1191,MIS_MNWI,PJM_SMAC,1,0.01,
1192,MIS_MNWI,PJM_WMAC,1,0.01,
1193,MIS_MNWI,S_C_KY,1,0.01,
1194,MIS_MNWI,S_D_AMSO,1,0.01,
1195,MIS_MNWI,S_D_N_AR,1,0.01,
1196,MIS_MNWI,S_D_REST,1,0.01,
1197,MIS_MNWI,S_D_WOTA,1,0.01,
1198,MIS_MNWI,SPP_NEBR,1,0.01,
1199,MIS_MNWI,SPP_N,1,0.01,
1200,MIS_MNWI,SPP_SPS,1,0.01,
1201,MIS_MNWI,SPP_WEST,1,0.01,
1202,MIS_MNWI,WECC_AZ,1,0.01,
1203,MIS_MNWI,WECC_CO,1,0.01,
1204,MIS_MNWI,WECC_ID,1,0.01,
1205,MIS_MNWI,WECC_IID,1,0.01,
1206,MIS_MNWI,WEC_LADW,1,0.01,
1207,MIS_MNWI,WECC_NM,1,0.01,
1208,MIS_MNWI,WECC_NNV,1,0.01,
1209,MIS_MNWI,WECC_PNW,1,0.01,
1210,MIS_MNWI,WEC_SDGE,1,0.01,
1211,MIS_MNWI,WECC_SF,1,0.01,
1212,MIS_MNWI,WECC_SCE,1,0.01,
1213,MIS_MNWI,WECC_SNV,1,0.01,
1214,MIS_MNWI,WECC_UT,1,0.01,
1215,MIS_MNWI,CN_NL,1,0.01,
1216,MIS_MNWI,CN_MB,1700,8.0,
1217,MIS_MNWI,CN_NB,1,0.01,
1218,MIS_MNWI,CN_NF,1,0.01,
1219,MIS_MNWI,CN_NS,1,0.01,
1220,MIS_MNWI,CN_PE,1,0.01,
1221,MIS_MNWI,CN_PQ,1,0.01,
1222,MIS_MNWI,CN_SK,1,0.01,
1223,MIS_MNWI,MIS_IL,1,0.01,
1224,MIS_MNWI,MIS_IA,2000,0.01,
1225,MIS_MNWI,MIS_MIDA,1,0.01,
1226,MIS_MNWI,MIS_MAPP,5000,6.0,
1227,MIS_MNWI,NY_Z_D,1,0.01,
1228,MIS_MNWI,PJM_PENE,1,0.01,
1229,MIS_MNWI,WECC_MT,1,0.01,
1230,MIS_MNWI,WECC_WY,1,0.01,
1231,MIS_MNWI,SPP_SE,1,0.01,
1232,MIS_MNWI,ERC_FRNT,1,0.01,
1233,MIS_MNWI,ERC_GWAY,1,0.01,
1234,MIS_MNWI,SPP_KIAM,1,0.01,
1235,MIS_MO,MIS_WUMS,1,0.01,
1236,MIS_MO,NY_Z_F,1,0.01,
1237,MIS_MO,NY_Z_GI,1,0.01,
1238,MIS_MO,NY_Z_J,1,0.01,
1239,MIS_MO,NY_Z_K,1,0.01,
1240,MIS_MO,NY_Z_AB,1,0.01,
1241,MIS_MO,PJM_West,1,0.01,
1242,MIS_MO,PJM_AP,1,0.01,
1243,MIS_MO,PJM_ATSI,1,0.01,
1244,MIS_MO,PJM_COMD,1,0.01,
1245,MIS_MO,PJM_Dom,1,0.01,
1246,MIS_MO,PJM_SMAC,1,0.01,
1247,MIS_MO,PJM_WMAC,1,0.01,
1248,MIS_MO,S_C_KY,1,0.01,
1249,MIS_MO,S_D_AMSO,1,0.01,
1250,MIS_MO,S_D_N_AR,2804,1.0,
1251,MIS_MO,S_D_REST,1,0.01,
1252,MIS_MO,S_D_WOTA,1,0.01,
1253,MIS_MO,SPP_NEBR,1,0.01,
1254,MIS_MO,SPP_N,1000,6.0,
1255,MIS_MO,SPP_SPS,1,0.01,
1256,MIS_MO,SPP_WEST,1,0.01,
1257,MIS_MO,WECC_AZ,1,0.01,
1258,MIS_MO,WECC_CO,1,0.01,
1259,MIS_MO,WECC_ID,1,0.01,
1260,MIS_MO,WECC_IID,1,0.01,
1261,MIS_MO,WEC_LADW,1,0.01,
1262,MIS_MO,WECC_NM,1,0.01,
1263,MIS_MO,WECC_NNV,1,0.01,
1264,MIS_MO,WECC_PNW,1,0.01,
1265,MIS_MO,WEC_SDGE,1,0.01,
1266,MIS_MO,WECC_SF,1,0.01,
1267,MIS_MO,WECC_SCE,1,0.01,
1268,MIS_MO,WECC_SNV,1,0.01,
1269,MIS_MO,WECC_UT,1,0.01,
1270,MIS_MO,CN_NL,1,0.01,
1271,MIS_MO,CN_MB,1,0.01,
1272,MIS_MO,CN_NB,1,0.01,
1273,MIS_MO,CN_NF,1,0.01,
1274,MIS_MO,CN_NS,1,0.01,
1275,MIS_MO,CN_PE,1,0.01,
1276,MIS_MO,CN_PQ,1,0.01,
1277,MIS_MO,CN_SK,1,0.01,
1278,MIS_MO,MIS_IL,4500,0.01,
1279,MIS_MO,MIS_IA,711,0.01,
1280,MIS_MO,MIS_MIDA,500,0.01,
1281,MIS_MO,MIS_MAPP,1,0.01,
1282,MIS_MO,NY_Z_D,1,0.01,
1283,MIS_MO,PJM_PENE,1,0.01,
1284,MIS_MO,WECC_MT,1,0.01,
1285,MIS_MO,WECC_WY,1,0.01,
1286,MIS_MO,SPP_SE,1,0.01,
1287,MIS_MO,ERC_FRNT,1,0.01,
1288,MIS_MO,ERC_GWAY,1,0.01,
1289,MIS_MO,SPP_KIAM,1,0.01,
1290,MIS_WUMS,NY_Z_F,1,0.01,
1291,MIS_WUMS,NY_Z_GI,1,0.01,
1292,MIS_WUMS,NY_Z_J,1,0.01,
1293,MIS_WUMS,NY_Z_K,1,0.01,
1294,MIS_WUMS,NY_Z_AB,1,0.01,
1295,MIS_WUMS,PJM_West,1,0.01,
1296,MIS_WUMS,PJM_AP,1,0.01,
1297,MIS_WUMS,PJM_ATSI,1,0.01,
1298,MIS_WUMS,PJM_COMD,1000,3.0,
1299,MIS_WUMS,PJM_Dom,1,0.01,
1300,MIS_WUMS,PJM_SMAC,1,0.01,
1301,MIS_WUMS,PJM_WMAC,1,0.01,
1302,MIS_WUMS,S_C_KY,1,0.01,
1303,MIS_WUMS,S_D_AMSO,1,0.01,
1304,MIS_WUMS,S_D_N_AR,1,0.01,
1305,MIS_WUMS,S_D_REST,1,0.01,
1306,MIS_WUMS,S_D_WOTA,1,0.01,
1307,MIS_WUMS,SPP_NEBR,1,0.01,
1308,MIS_WUMS,SPP_N,1,0.01,
1309,MIS_WUMS,SPP_SPS,1,0.01,
1310,MIS_WUMS,SPP_WEST,1,0.01,
1311,MIS_WUMS,WECC_AZ,1,0.01,
1312,MIS_WUMS,WECC_CO,1,0.01,
1313,MIS_WUMS,WECC_ID,1,0.01,
1314,MIS_WUMS,WECC_IID,1,0.01,
1315,MIS_WUMS,WEC_LADW,1,0.01,
1316,MIS_WUMS,WECC_NM,1,0.01,
1317,MIS_WUMS,WECC_NNV,1,0.01,
1318,MIS_WUMS,WECC_PNW,1,0.01,
1319,MIS_WUMS,WEC_SDGE,1,0.01,
1320,MIS_WUMS,WECC_SF,1,0.01,
1321,MIS_WUMS,WECC_SCE,1,0.01,
1322,MIS_WUMS,WECC_SNV,1,0.01,
1323,MIS_WUMS,WECC_UT,1,0.01,
1324,MIS_WUMS,CN_NL,1,0.01,
1325,MIS_WUMS,CN_MB,1,0.01,
1326,MIS_WUMS,CN_NB,1,0.01,
1327,MIS_WUMS,CN_NF,1,0.01,
1328,MIS_WUMS,CN_NS,1,0.01,
1329,MIS_WUMS,CN_PE,1,0.01,
1330,MIS_WUMS,CN_PQ,1,0.01,
1331,MIS_WUMS,CN_SK,1,0.01,
1332,MIS_WUMS,MIS_IL,1,0.01,
1333,MIS_WUMS,MIS_IA,1,0.01,
1334,MIS_WUMS,MIS_MIDA,1,0.01,
1335,MIS_WUMS,MIS_MAPP,1,0.01,
1336,MIS_WUMS,NY_Z_D,1,0.01,
1337,MIS_WUMS,PJM_PENE,1,0.01,
1338,MIS_WUMS,WECC_MT,1,0.01,
1339,MIS_WUMS,WECC_WY,1,0.01,
1340,MIS_WUMS,SPP_SE,1,0.01,
1341,MIS_WUMS,ERC_FRNT,1,0.01,
1342,MIS_WUMS,ERC_GWAY,1,0.01,
1343,MIS_WUMS,SPP_KIAM,1,0.01,
1344,NY_Z_F,NY_Z_GI,3450,0.01,
1345,NY_Z_F,NY_Z_J,1,0.01,
1346,NY_Z_F,NY_Z_K,1,0.01,
1347,NY_Z_F,NY_Z_AB,1,0.01,
1348,NY_Z_F,PJM_West,1,0.01,
1349,NY_Z_F,PJM_AP,1,0.01,
1350,NY_Z_F,PJM_ATSI,1,0.01,
1351,NY_Z_F,PJM_COMD,1,0.01,
1352,NY_Z_F,PJM_Dom,1,0.01,
1353,NY_Z_F,PJM_SMAC,1,0.01,
1354,NY_Z_F,PJM_WMAC,1,0.01,
1355,NY_Z_F,S_C_KY,1,0.01,
1356,NY_Z_F,S_D_AMSO,1,0.01,
1357,NY_Z_F,S_D_N_AR,1,0.01,
1358,NY_Z_F,S_D_REST,1,0.01,
1359,NY_Z_F,S_D_WOTA,1,0.01,
1360,NY_Z_F,SPP_NEBR,1,0.01,
1361,NY_Z_F,SPP_N,1,0.01,
1362,NY_Z_F,SPP_SPS,1,0.01,
1363,NY_Z_F,SPP_WEST,1,0.01,
1364,NY_Z_F,WECC_AZ,1,0.01,
1365,NY_Z_F,WECC_CO,1,0.01,
1366,NY_Z_F,WECC_ID,1,0.01,
1367,NY_Z_F,WECC_IID,1,0.01,
1368,NY_Z_F,WEC_LADW,1,0.01,
1369,NY_Z_F,WECC_NM,1,0.01,
1370,NY_Z_F,WECC_NNV,1,0.01,
1371,NY_Z_F,WECC_PNW,1,0.01,
1372,NY_Z_F,WEC_SDGE,1,0.01,
1373,NY_Z_F,WECC_SF,1,0.01,
1374,NY_Z_F,WECC_SCE,1,0.01,
1375,NY_Z_F,WECC_SNV,1,0.01,
1376,NY_Z_F,WECC_UT,1,0.01,
1377,NY_Z_F,CN_NL,1,0.01,
1378,NY_Z_F,CN_MB,1,0.01,
1379,NY_Z_F,CN_NB,1,0.01,
1380,NY_Z_F,CN_NF,1,0.01,
1381,NY_Z_F,CN_NS,1,0.01,
1382,NY_Z_F,CN_PE,1,0.01,
1383,NY_Z_F,CN_PQ,1,0.01,
1384,NY_Z_F,CN_SK,1,0.01,
1385,NY_Z_F,MIS_IL,1,0.01,
1386,NY_Z_F,MIS_IA,1,0.01,
1387,NY_Z_F,MIS_MIDA,1,0.01,
1388,NY_Z_F,MIS_MAPP,1,0.01,
1389,NY_Z_F,NY_Z_D,1,0.01,
1390,NY_Z_F,PJM_PENE,1,0.01,
1391,NY_Z_F,WECC_MT,1,0.01,
1392,NY_Z_F,WECC_WY,1,0.01,
1393,NY_Z_F,SPP_SE,1,0.01,
1394,NY_Z_F,ERC_FRNT,1,0.01,
1395,NY_Z_F,ERC_GWAY,1,0.01,
1396,NY_Z_F,SPP_KIAM,1,0.01,
1397,NY_Z_GI,NY_Z_J,5050,0.01,
1398,NY_Z_GI,NY_Z_K,1290,0.01,
1399,NY_Z_GI,NY_Z_AB,1,0.01,
1400,NY_Z_GI,PJM_West,1,0.01,
1401,NY_Z_GI,PJM_AP,1,0.01,
1402,NY_Z_GI,PJM_ATSI,1,0.01,
1403,NY_Z_GI,PJM_COMD,1,0.01,
1404,NY_Z_GI,PJM_Dom,1,0.01,
1405,NY_Z_GI,PJM_SMAC,1,0.01,
1406,NY_Z_GI,PJM_WMAC,1,0.01,
1407,NY_Z_GI,S_C_KY,1,0.01,
1408,NY_Z_GI,S_D_AMSO,1,0.01,
1409,NY_Z_GI,S_D_N_AR,1,0.01,
1410,NY_Z_GI,S_D_REST,1,0.01,
1411,NY_Z_GI,S_D_WOTA,1,0.01,
1412,NY_Z_GI,SPP_NEBR,1,0.01,
1413,NY_Z_GI,SPP_N,1,0.01,
1414,NY_Z_GI,SPP_SPS,1,0.01,
1415,NY_Z_GI,SPP_WEST,1,0.01,
1416,NY_Z_GI,WECC_AZ,1,0.01,
1417,NY_Z_GI,WECC_CO,1,0.01,
1418,NY_Z_GI,WECC_ID,1,0.01,
1419,NY_Z_GI,WECC_IID,1,0.01,
1420,NY_Z_GI,WEC_LADW,1,0.01,
1421,NY_Z_GI,WECC_NM,1,0.01,
1422,NY_Z_GI,WECC_NNV,1,0.01,
1423,NY_Z_GI,WECC_PNW,1,0.01,
1424,NY_Z_GI,WEC_SDGE,1,0.01,
1425,NY_Z_GI,WECC_SF,1,0.01,
1426,NY_Z_GI,WECC_SCE,1,0.01,
1427,NY_Z_GI,WECC_SNV,1,0.01,
1428,NY_Z_GI,WECC_UT,1,0.01,
1429,NY_Z_GI,CN_NL,1,0.01,
1430,NY_Z_GI,CN_MB,1,0.01,
1431,NY_Z_GI,CN_NB,1,0.01,
1432,NY_Z_GI,CN_NF,1,0.01,
1433,NY_Z_GI,CN_NS,1,0.01,
1434,NY_Z_GI,CN_PE,1,0.01,
1435,NY_Z_GI,CN_PQ,1,0.01,
1436,NY_Z_GI,CN_SK,1,0.01,
1437,NY_Z_GI,MIS_IL,1,0.01,
1438,NY_Z_GI,MIS_IA,1,0.01,
1439,NY_Z_GI,MIS_MIDA,1,0.01,
1440,NY_Z_GI,MIS_MAPP,1,0.01,
1441,NY_Z_GI,NY_Z_D,1,0.01,
1442,NY_Z_GI,PJM_PENE,1,0.01,
1443,NY_Z_GI,WECC_MT,1,0.01,
1444,NY_Z_GI,WECC_WY,1,0.01,
1445,NY_Z_GI,SPP_SE,1,0.01,
1446,NY_Z_GI,ERC_FRNT,1,0.01,
1447,NY_Z_GI,ERC_GWAY,1,0.01,
1448,NY_Z_GI,SPP_KIAM,1,0.01,
1449,NY_Z_J,NY_Z_K,175,0.01,
1450,NY_Z_J,NY_Z_AB,1,0.01,
1451,NY_Z_J,PJM_West,1,0.01,
1452,NY_Z_J,PJM_AP,1,0.01,
1453,NY_Z_J,PJM_ATSI,1,0.01,
1454,NY_Z_J,PJM_COMD,1,0.01,
1455,NY_Z_J,PJM_Dom,1,0.01,
1456,NY_Z_J,PJM_SMAC,1,0.01,
1457,NY_Z_J,PJM_WMAC,1,0.01,
1458,NY_Z_J,S_C_KY,1,0.01,
1459,NY_Z_J,S_D_AMSO,1,0.01,
1460,NY_Z_J,S_D_N_AR,1,0.01,
1461,NY_Z_J,S_D_REST,1,0.01,
1462,NY_Z_J,S_D_WOTA,1,0.01,
1463,NY_Z_J,SPP_NEBR,1,0.01,
1464,NY_Z_J,SPP_N,1,0.01,
1465,NY_Z_J,SPP_SPS,1,0.01,
1466,NY_Z_J,SPP_WEST,1,0.01,
1467,NY_Z_J,WECC_AZ,1,0.01,
1468,NY_Z_J,WECC_CO,1,0.01,
1469,NY_Z_J,WECC_ID,1,0.01,
1470,NY_Z_J,WECC_IID,1,0.01,
1471,NY_Z_J,WEC_LADW,1,0.01,
1472,NY_Z_J,WECC_NM,1,0.01,
1473,NY_Z_J,WECC_NNV,1,0.01,
1474,NY_Z_J,WECC_PNW,1,0.01,
1475,NY_Z_J,WEC_SDGE,1,0.01,
1476,NY_Z_J,WECC_SF,1,0.01,
1477,NY_Z_J,WECC_SCE,1,0.01,
1478,NY_Z_J,WECC_SNV,1,0.01,
1479,NY_Z_J,WECC_UT,1,0.01,
1480,NY_Z_J,CN_NL,1,0.01,
1481,NY_Z_J,CN_MB,1,0.01,
1482,NY_Z_J,CN_NB,1,0.01,
1483,NY_Z_J,CN_NF,1,0.01,
1484,NY_Z_J,CN_NS,1,0.01,
1485,NY_Z_J,CN_PE,1,0.01,
1486,NY_Z_J,CN_PQ,1,0.01,
1487,NY_Z_J,CN_SK,1,0.01,
1488,NY_Z_J,MIS_IL,1,0.01,
1489,NY_Z_J,MIS_IA,1,0.01,
1490,NY_Z_J,MIS_MIDA,1,0.01,
1491,NY_Z_J,MIS_MAPP,1,0.01,
1492,NY_Z_J,NY_Z_D,1,0.01,
1493,NY_Z_J,PJM_PENE,1,0.01,
1494,NY_Z_J,WECC_MT,1,0.01,
1495,NY_Z_J,WECC_WY,1,0.01,
1496,NY_Z_J,SPP_SE,1,0.01,
1497,NY_Z_J,ERC_FRNT,1,0.01,
1498,NY_Z_J,ERC_GWAY,1,0.01,
1499,NY_Z_J,SPP_KIAM,1,0.01,
1500,NY_Z_K,NY_Z_AB,1,0.01,
1501,NY_Z_K,PJM_West,1,0.01,
1502,NY_Z_K,PJM_AP,1,0.01,
1503,NY_Z_K,PJM_ATSI,1,0.01,
1504,NY_Z_K,PJM_COMD,1,0.01,
1505,NY_Z_K,PJM_Dom,1,0.01,
1506,NY_Z_K,PJM_SMAC,1,0.01,
1507,NY_Z_K,PJM_WMAC,1,0.01,
1508,NY_Z_K,S_C_KY,1,0.01,
1509,NY_Z_K,S_D_AMSO,1,0.01,
1510,NY_Z_K,S_D_N_AR,1,0.01,
1511,NY_Z_K,S_D_REST,1,0.01,
1512,NY_Z_K,S_D_WOTA,1,0.01,
1513,NY_Z_K,SPP_NEBR,1,0.01,
1514,NY_Z_K,SPP_N,1,0.01,
1515,NY_Z_K,SPP_SPS,1,0.01,
1516,NY_Z_K,SPP_WEST,1,0.01,
1517,NY_Z_K,WECC_AZ,1,0.01,
1518,NY_Z_K,WECC_CO,1,0.01,
1519,NY_Z_K,WECC_ID,1,0.01,
1520,NY_Z_K,WECC_IID,1,0.01,
1521,NY_Z_K,WEC_LADW,1,0.01,
1522,NY_Z_K,WECC_NM,1,0.01,
1523,NY_Z_K,WECC_NNV,1,0.01,
1524,NY_Z_K,WECC_PNW,1,0.01,
1525,NY_Z_K,WEC_SDGE,1,0.01,
1526,NY_Z_K,WECC_SF,1,0.01,
1527,NY_Z_K,WECC_SCE,1,0.01,
1528,NY_Z_K,WECC_SNV,1,0.01,
1529,NY_Z_K,WECC_UT,1,0.01,
1530,NY_Z_K,CN_NL,1,0.01,
1531,NY_Z_K,CN_MB,1,0.01,
1532,NY_Z_K,CN_NB,1,0.01,
1533,NY_Z_K,CN_NF,1,0.01,
1534,NY_Z_K,CN_NS,1,0.01,
1535,NY_Z_K,CN_PE,1,0.01,
1536,NY_Z_K,CN_PQ,1,0.01,
1537,NY_Z_K,CN_SK,1,0.01,
1538,NY_Z_K,MIS_IL,1,0.01,
1539,NY_Z_K,MIS_IA,1,0.01,
1540,NY_Z_K,MIS_MIDA,1,0.01,
1541,NY_Z_K,MIS_MAPP,1,0.01,
1542,NY_Z_K,NY_Z_D,1,0.01,
1543,NY_Z_K,PJM_PENE,1,0.01,
1544,NY_Z_K,WECC_MT,1,0.01,
1545,NY_Z_K,WECC_WY,1,0.01,
1546,NY_Z_K,SPP_SE,1,0.01,
1547,NY_Z_K,ERC_FRNT,1,0.01,
1548,NY_Z_K,ERC_GWAY,1,0.01,
1549,NY_Z_K,SPP_KIAM,1,0.01,
1550,NY_Z_AB,PJM_West,1,0.01,
1551,NY_Z_AB,PJM_AP,1,0.01,
1552,NY_Z_AB,PJM_ATSI,1,0.01,
1553,NY_Z_AB,PJM_COMD,1,0.01,
1554,NY_Z_AB,PJM_Dom,1,0.01,
1555,NY_Z_AB,PJM_SMAC,1,0.01,
1556,NY_Z_AB,PJM_WMAC,1,0.01,
1557,NY_Z_AB,S_C_KY,1,0.01,
1558,NY_Z_AB,S_D_AMSO,1,0.01,
1559,NY_Z_AB,S_D_N_AR,1,0.01,
1560,NY_Z_AB,S_D_REST,1,0.01,
1561,NY_Z_AB,S_D_WOTA,1,0.01,
1562,NY_Z_AB,SPP_NEBR,1,0.01,
1563,NY_Z_AB,SPP_N,1,0.01,
1564,NY_Z_AB,SPP_SPS,1,0.01,
1565,NY_Z_AB,SPP_WEST,1,0.01,
1566,NY_Z_AB,WECC_AZ,1,0.01,
1567,NY_Z_AB,WECC_CO,1,0.01,
1568,NY_Z_AB,WECC_ID,1,0.01,
1569,NY_Z_AB,WECC_IID,1,0.01,
1570,NY_Z_AB,WEC_LADW,1,0.01,
1571,NY_Z_AB,WECC_NM,1,0.01,
1572,NY_Z_AB,WECC_NNV,1,0.01,
1573,NY_Z_AB,WECC_PNW,1,0.01,
1574,NY_Z_AB,WEC_SDGE,1,0.01,
1575,NY_Z_AB,WECC_SF,1,0.01,
1576,NY_Z_AB,WECC_SCE,1,0.01,
1577,NY_Z_AB,WECC_SNV,1,0.01,
1578,NY_Z_AB,WECC_UT,1,0.01,
1579,NY_Z_AB,CN_NL,1,0.01,
1580,NY_Z_AB,CN_MB,1,0.01,
1581,NY_Z_AB,CN_NB,1,0.01,
1582,NY_Z_AB,CN_NF,1,0.01,
1583,NY_Z_AB,CN_NS,1,0.01,
1584,NY_Z_AB,CN_PE,1,0.01,
1585,NY_Z_AB,CN_PQ,1,0.01,
1586,NY_Z_AB,CN_SK,1,0.01,
1587,NY_Z_AB,MIS_IL,1,0.01,
1588,NY_Z_AB,MIS_IA,1,0.01,
1589,NY_Z_AB,MIS_MIDA,1,0.01,
1590,NY_Z_AB,MIS_MAPP,1,0.01,
1591,NY_Z_AB,NY_Z_D,1,0.01,
1592,NY_Z_AB,PJM_PENE,1000,6.0,
1593,NY_Z_AB,WECC_MT,1,0.01,
1594,NY_Z_AB,WECC_WY,1,0.01,
1595,NY_Z_AB,SPP_SE,1,0.01,
1596,NY_Z_AB,ERC_FRNT,1,0.01,
1597,NY_Z_AB,ERC_GWAY,1,0.01,
1598,NY_Z_AB,SPP_KIAM,1,0.01,
1599,PJM_West,PJM_AP,6300,0.01,
1600,PJM_West,PJM_ATSI,9700,0.01,
1601,PJM_West,PJM_COMD,4000,0.01,
1602,PJM_West,PJM_Dom,3800,0.01,
1603,PJM_West,PJM_SMAC,1,0.01,
1604,PJM_West,PJM_WMAC,1,0.01,
1605,PJM_West,S_C_KY,2074,6.0,
1606,PJM_West,S_D_AMSO,1,0.01,
1607,PJM_West,S_D_N_AR,1,0.01,
1608,PJM_West,S_D_REST,1,0.01,
1609,PJM_West,S_D_WOTA,1,0.01,
1610,PJM_West,SPP_NEBR,1,0.01,
1611,PJM_West,SPP_N,1,0.01,
1612,PJM_West,SPP_SPS,1,0.01,
1613,PJM_West,SPP_WEST,1,0.01,
1614,PJM_West,WECC_AZ,1,0.01,
1615,PJM_West,WECC_CO,1,0.01,
1616,PJM_West,WECC_ID,1,0.01,
1617,PJM_West,WECC_IID,1,0.01,
1618,PJM_West,WEC_LADW,1,0.01,
1619,PJM_West,WECC_NM,1,0.01,
1620,PJM_West,WECC_NNV,1,0.01,
1621,PJM_West,WECC_PNW,1,0.01,
1622,PJM_West,WEC_SDGE,1,0.01,
1623,PJM_West,WECC_SF,1,0.01,
1624,PJM_West,WECC_SCE,1,0.01,
1625,PJM_West,WECC_SNV,1,0.01,
1626,PJM_West,WECC_UT,1,0.01,
1627,PJM_West,CN_NL,1,0.01,
1628,PJM_West,CN_MB,1,0.01,
1629,PJM_West,CN_NB,1,0.01,
1630,PJM_West,CN_NF,1,0.01,
1631,PJM_West,CN_NS,1,0.01,
1632,PJM_West,CN_PE,1,0.01,
1633,PJM_West,CN_PQ,1,0.01,
1634,PJM_West,CN_SK,1,0.01,
1635,PJM_West,MIS_IL,1300,3.0,
1636,PJM_West,MIS_IA,1,0.01,
1637,PJM_West,MIS_MIDA,1,0.01,
1638,PJM_West,MIS_MAPP,1,0.01,
1639,PJM_West,NY_Z_D,1,0.01,
1640,PJM_West,PJM_PENE,1,0.01,
1641,PJM_West,WECC_MT,1,0.01,
1642,PJM_West,WECC_WY,1,0.01,
1643,PJM_West,SPP_SE,1,0.01,
1644,PJM_West,ERC_FRNT,1,0.01,
1645,PJM_West,ERC_GWAY,1,0.01,
1646,PJM_West,SPP_KIAM,1,0.01,
1647,PJM_AP,PJM_ATSI,2731,0.01,
1648,PJM_AP,PJM_COMD,1,0.01,
1649,PJM_AP,PJM_Dom,8000,0.01,
1650,PJM_AP,PJM_SMAC,2200,0.01,
1651,PJM_AP,PJM_WMAC,1,0.01,
1652,PJM_AP,S_C_KY,1,0.01,
1653,PJM_AP,S_D_AMSO,1,0.01,
1654,PJM_AP,S_D_N_AR,1,0.01,
1655,PJM_AP,S_D_REST,1,0.01,
1656,PJM_AP,S_D_WOTA,1,0.01,
1657,PJM_AP,SPP_NEBR,1,0.01,
1658,PJM_AP,SPP_N,1,0.01,
1659,PJM_AP,SPP_SPS,1,0.01,
1660,PJM_AP,SPP_WEST,1,0.01,
1661,PJM_AP,WECC_AZ,1,0.01,
1662,PJM_AP,WECC_CO,1,0.01,
1663,PJM_AP,WECC_ID,1,0.01,
1664,PJM_AP,WECC_IID,1,0.01,
1665,PJM_AP,WEC_LADW,1,0.01,
1666,PJM_AP,WECC_NM,1,0.01,
1667,PJM_AP,WECC_NNV,1,0.01,
1668,PJM_AP,WECC_PNW,1,0.01,
1669,PJM_AP,WEC_SDGE,1,0.01,
1670,PJM_AP,WECC_SF,1,0.01,
1671,PJM_AP,WECC_SCE,1,0.01,
1672,PJM_AP,WECC_SNV,1,0.01,
1673,PJM_AP,WECC_UT,1,0.01,
1674,PJM_AP,CN_NL,1,0.01,
1675,PJM_AP,CN_MB,1,0.01,
1676,PJM_AP,CN_NB,1,0.01,
1677,PJM_AP,CN_NF,1,0.01,
1678,PJM_AP,CN_NS,1,0.01,
1679,PJM_AP,CN_PE,1,0.01,
1680,PJM_AP,CN_PQ,1,0.01,
1681,PJM_AP,CN_SK,1,0.01,
1682,PJM_AP,MIS_IL,1,0.01,
1683,PJM_AP,MIS_IA,1,0.01,
1684,PJM_AP,MIS_MIDA,1,0.01,
1685,PJM_AP,MIS_MAPP,1,0.01,
1686,PJM_AP,NY_Z_D,1,0.01,
1687,PJM_AP,PJM_PENE,3200,0.01,
1688,PJM_AP,WECC_MT,1,0.01,
1689,PJM_AP,WECC_WY,1,0.01,
1690,PJM_AP,SPP_SE,1,0.01,
1691,PJM_AP,ERC_FRNT,1,0.01,
1692,PJM_AP,ERC_GWAY,1,0.01,
1693,PJM_AP,SPP_KIAM,1,0.01,
1694,PJM_ATSI,PJM_COMD,1,0.01,
1695,PJM_ATSI,PJM_Dom,1,0.01,
1696,PJM_ATSI,PJM_SMAC,1,0.01,
1697,PJM_ATSI,PJM_WMAC,1,0.01,
1698,PJM_ATSI,S_C_KY,1,0.01,
1699,PJM_ATSI,S_D_AMSO,1,0.01,
1700,PJM_ATSI,S_D_N_AR,1,0.01,
1701,PJM_ATSI,S_D_REST,1,0.01,
1702,PJM_ATSI,S_D_WOTA,1,0.01,
1703,PJM_ATSI,SPP_NEBR,1,0.01,
1704,PJM_ATSI,SPP_N,1,0.01,
1705,PJM_ATSI,SPP_SPS,1,0.01,
1706,PJM_ATSI,SPP_WEST,1,0.01,
